Co_Code,year_end,net_Sales,equity_paid_up,PAT,PBIDT,Debt-Equity Ratio[Latest],PBIDTM-(%)[Latest]
12029,201303,2505.97,168.47,628.58,903.14,0.0,27.99
12029,201403,1823.59,168.47,479.76,713.93,0.0,27.99
12029,201503,1713.0,168.47,307.98,489.08,0.0,27.99
12029,201603,1495.84,168.47,258.31,418.65,0.0,27.99
12059,201103,11369.31,396.47,6499.22,9847.52,0.02,74.01
12059,201203,11261.89,396.47,7265.39,10891.19,0.02,74.01
12059,201303,10704.27,396.47,6342.37,9615.94,0.02,74.01
12059,201403,12058.2,396.47,6420.08,9912.06,0.02,74.01
12059,201503,12356.41,396.47,6421.86,9930.3,0.02,74.01
12059,201603,6455.8,396.47,3028.33,4778.71,0.02,74.01
12061,201103,5791.03,490.58,138.5,305.4,4.46,7.62
12061,201203,7305.29,490.58,126.73,345.47,4.46,7.62
12061,201303,6720.23,490.58,-170.73,19.55,4.46,7.62
12061,201403,8017.03,490.58,-89.71,174.82,4.46,7.62
12061,201503,8519.69,490.58,26.24,421.64,4.46,7.62
12061,201603,7765.88,490.58,197.09,594.41,4.46,7.62
12068,201103,10131.98,1147.77,2619.58,9973.09,5.71,92.7
12068,201203,13034.31,1319.93,3031.74,12702.99,5.71,92.7
12068,201303,17268.74,1320.02,4419.6,17025.09,5.71,92.7
12068,201403,21327.12,1320.04,5417.75,20607.76,5.71,92.7
12068,201503,24896.62,1320.04,5959.33,23828.05,5.71,92.7
12068,201603,27553.9,1320.04,6113.48,25552.15,5.71,92.7
12076,201103,1829.74,4136.63,912.13,1739.57,0.25,104.09
12076,201203,1927.5,4136.63,1068.68,1875.54,0.25,104.09
12076,201303,1682.1,4136.63,1052.34,1685.31,0.25,104.09
12076,201403,1873.58,4136.63,1114.63,1841.59,0.25,104.09
12076,201503,2817.53,4136.63,1676.75,2752.81,0.25,104.09
12076,201603,2498.49,4136.63,1408.48,2600.71,0.25,104.09
12111,201112,678.58,58.67,231.98,275.06,0.0,34.74
12111,201212,912.47,59.31,285.6,368.67,0.0,34.74
12111,201312,1019.95,59.98,333.97,441.58,0.0,34.74
12111,201412,1154.56,60.19,318.4,422.23,0.0,34.74
12111,201512,1293.6,60.31,332.97,449.37,0.0,34.74
12122,201103,1245.49,69.38,149.0,362.76,1.77,21.14
12122,201203,1616.39,69.38,108.94,435.43,1.77,21.14
12122,201303,2035.14,69.38,91.48,422.07,1.77,21.14
12122,201403,2448.17,69.38,161.18,523.21,1.77,21.14
12122,201503,2318.84,69.38,166.73,522.36,1.77,21.14
12122,201603,2704.8,69.38,253.93,596.01,1.77,21.14
12208,201103,1712.9,7.4,32.41,181.52,0.75,23.68
12208,201203,1803.16,7.4,34.76,208.9,0.75,23.68
12208,201303,1044.97,7.4,33.77,199.71,0.75,23.68
12208,201403,865.31,7.4,31.72,223.18,0.75,23.68
12208,201503,1137.39,7.4,49.34,228.06,0.75,23.68
12208,201603,717.78,7.4,25.34,169.99,0.75,23.68
12220,201103,4216.12,66.42,12.38,567.52,2.4,-14.71
12220,201203,5878.03,66.42,57.66,820.25,2.4,-14.71
12220,201303,8366.06,66.42,19.62,937.54,2.4,-14.71
12220,201403,8229.17,66.42,7.81,1027.92,2.4,-14.71
12220,201503,4881.51,66.42,-506.66,560.77,2.4,-14.71
12220,201603,3347.82,66.42,-1649.51,-492.42,2.4,-14.71
12232,201112,395.89,423.56,57.1,198.06,0.0,61.6
12232,201212,416.03,483.44,73.96,197.32,0.0,61.6
12232,201312,517.94,483.44,191.77,289.98,0.0,61.6
12232,201503,867.03,483.44,387.28,496.72,0.0,61.6
12232,201603,659.95,483.44,236.66,460.77,0.0,61.6
12295,201103,912.32,12.91,34.84,96.51,0.28,10.04
12295,201203,1105.41,15.87,33.41,90.29,0.28,10.04
12295,201303,1056.29,15.87,30.31,95.27,0.28,10.04
12295,201403,1108.07,15.87,27.12,90.43,0.28,10.04
12295,201503,1375.85,15.87,53.2,136.08,0.28,10.04
12295,201603,1468.73,15.87,79.38,161.85,0.28,10.04
12317,201103,175.59,53.22,-37.45,-9.83,0.0,-4.86
12317,201203,173.9,53.22,680.89,702.15,0.0,-4.86
12317,201309,262.11,55.51,-26.18,4.76,0.0,-4.86
12317,201409,184.58,60.76,-30.69,-9.0,0.0,-4.86
12334,201103,589.23,20.3,25.38,58.08,1.24,4.19
12334,201203,1077.54,21.3,28.75,71.8,1.24,4.19
12334,201303,1609.12,22.32,34.66,94.46,1.24,4.19
12334,201403,2006.91,23.44,26.19,95.38,1.24,4.19
12334,201503,2100.57,23.44,31.45,106.4,1.24,4.19
12334,201603,2995.6,23.44,30.83,109.16,1.24,4.19
12350,201103,32536.52,1268.48,3561.13,5973.1,0.3,9.78
12350,201203,40440.76,1268.48,3653.84,6247.18,0.3,9.78
12350,201303,47522.69,1268.48,4022.2,7233.73,0.3,9.78
12350,201403,57507.93,1268.48,4375.27,7939.04,0.3,9.78
12350,201503,56741.98,1268.48,3039.17,5619.92,0.3,9.78
12350,201603,51914.15,1268.48,2298.9,5125.93,0.3,9.78
12371,201103,115.75,12.7,14.58,34.31,0.55,5.84
12371,201203,219.42,12.7,3.55,24.48,0.55,5.84
12371,201303,266.41,17.0,8.1,30.11,0.55,5.84
12371,201403,323.06,17.6,8.15,27.37,0.55,5.84
12371,201503,383.52,20.2,11.3,38.84,0.55,5.84
12371,201603,422.88,20.2,1.72,24.7,0.55,5.84
12382,201103,253.65,12.79,8.4,16.52,0.26,9.29
12382,201203,275.05,12.79,1.7,10.28,0.26,9.29
12382,201303,305.26,14.79,5.41,13.98,0.26,9.29
12382,201403,314.1,14.79,11.51,22.15,0.26,9.29
12382,201503,318.3,14.79,14.32,25.55,0.26,9.29
12382,201603,344.14,14.79,18.32,32.13,0.26,9.29
12420,201103,1149.83,6.13,135.05,284.35,7.84,21.33
12420,201203,700.58,6.13,-207.79,-86.45,7.84,21.33
12420,201303,595.92,6.13,-230.13,-61.35,7.84,21.33
12420,201403,497.57,6.13,-0.42,216.43,7.84,21.33
12420,201503,679.2,6.13,-65.23,95.57,7.84,21.33
12420,201603,646.9,6.13,0.87,187.72,7.84,21.33
12476,201103,155.99,13.0,14.38,36.78,0.86,13.95
12476,201203,191.62,13.0,10.45,39.27,0.86,13.95
12476,201303,186.76,13.0,9.34,36.86,0.86,13.95
12476,201403,232.87,13.0,11.53,42.61,0.86,13.95
12476,201503,234.11,13.0,11.81,38.19,0.86,13.95
12476,201603,229.38,13.0,6.39,32.74,0.86,13.95
12490,201103,252.31,10.52,61.86,73.86,0.14,33.07
12490,201203,225.37,10.52,14.91,31.07,0.14,33.07
12490,201303,232.76,10.52,15.76,33.46,0.14,33.07
12490,201403,333.7,10.52,53.84,76.4,0.14,33.07
12490,201503,466.88,10.52,117.47,160.17,0.14,33.07
12490,201603,504.8,10.52,117.44,166.92,0.14,33.07
12521,201103,491.56,11.15,58.55,104.43,0.28,21.55
12521,201203,696.56,11.15,89.98,154.76,0.28,21.55
12521,201303,876.31,11.15,112.53,189.12,0.28,21.55
12521,201403,1187.68,11.15,153.78,262.7,0.28,21.55
12521,201503,1543.44,11.15,196.02,328.6,0.28,21.55
12521,201603,1783.44,11.15,232.66,384.4,0.28,21.55
12546,201103,1676.86,634.51,76.27,137.72,0.0,10.21
12546,201203,1389.29,634.51,94.3,157.19,0.0,10.21
12546,201303,976.29,634.51,31.05,76.76,0.0,10.21
12546,201403,1272.35,634.51,39.94,104.44,0.0,10.21
12546,201503,535.19,634.51,30.82,64.37,0.0,10.21
12579,201103,481.06,12.29,51.12,73.57,0.21,17.17
12579,201203,568.77,12.29,46.34,86.84,0.21,17.17
12579,201303,630.39,18.43,42.66,93.96,0.21,17.17
12579,201403,727.71,18.43,57.9,121.82,0.21,17.17
12579,201503,853.64,18.43,82.81,166.93,0.21,17.17
12579,201603,1000.4,18.43,83.32,173.55,0.21,17.17
12580,201103,6.55,13.6,0.26,2.02,1.94,-1540.0
12580,201203,0.84,14.84,-2.01,-1.16,1.94,-1540.0
12580,201306,0.38,14.84,-1.25,-0.51,1.94,-1540.0
12580,201406,0.01,14.84,-1.26,-1.02,1.94,-1540.0
12580,201503,0.0,14.84,-1.26,-0.67,1.94,-1540.0
12580,201603,0.05,14.84,-0.97,0.18,1.94,-1540.0
12584,201103,4225.25,12300.74,2166.67,4162.14,0.7,76.89
12584,201203,5919.48,12300.74,2771.77,4749.0,0.7,76.89
12584,201303,5310.73,12300.74,2348.22,4571.79,0.7,76.89
12584,201403,5537.04,11070.67,978.79,3838.67,0.7,76.89
12584,201503,6802.25,11070.67,2124.47,5431.81,0.7,76.89
12584,201603,7434.06,11070.67,2440.14,5716.19,0.7,76.89
12585,201103,2350.41,61.44,315.32,433.77,0.1,20.85
12585,201203,2965.35,61.49,336.59,459.11,0.1,20.85
12585,201303,3407.1,64.48,429.09,618.8,0.1,20.85
12585,201403,3682.49,64.49,577.22,793.91,0.1,20.85
12585,201503,4681.2,64.5,545.17,802.76,0.1,20.85
12585,201603,4947.37,129.02,701.86,1033.13,0.1,20.85
12586,201103,8131.95,79.27,128.44,253.81,0.27,3.02
12586,201203,9840.41,79.72,156.81,324.94,0.27,3.02
12586,201303,10409.66,79.83,171.37,349.86,0.27,3.02
12586,201403,11262.49,79.9,239.79,409.34,0.27,3.02
12586,201503,12021.38,79.94,181.96,353.38,0.27,3.02
12586,201603,12638.73,79.96,188.9,381.43,0.27,3.02
12605,201103,97.13,12.76,-54.14,-24.25,1.11,-15.6
12607,201103,3834.85,129.98,875.95,1203.81,0.0,24.83
12607,201203,4060.95,129.98,877.88,1340.47,0.0,24.83
12607,201303,4406.16,129.98,940.03,1384.97,0.0,24.83
12607,201403,4908.4,194.97,984.76,1473.76,0.0,24.83
12607,201503,5585.23,194.97,1047.55,1667.39,0.0,24.83
12607,201603,5742.58,194.97,786.93,1425.74,0.0,24.83
12608,201103,20.55,10.61,9.37,19.51,0.4,89.94
12608,201203,30.19,10.61,10.33,29.7,0.4,89.94
12608,201303,30.79,10.61,8.66,27.11,0.4,89.94
12608,201403,27.67,10.61,11.82,27.05,0.4,89.94
12608,201503,25.43,10.61,12.82,25.99,0.4,89.94
12608,201603,24.15,10.61,12.55,22.1,0.4,89.94
12611,201103,150.4,15.54,4.77,43.79,0.34,30.33
12611,201203,151.82,15.55,-2.96,27.11,0.34,30.33
12611,201303,169.09,15.77,-18.81,19.78,0.34,30.33
12611,201403,160.81,15.95,-19.28,29.54,0.34,30.33
12611,201503,222.97,24.44,1.56,58.58,0.34,30.33
12611,201603,262.66,30.03,24.01,79.67,0.34,30.33
12626,201103,590.8,19.01,21.2,49.5,0.42,4.63
12626,201209,997.9,19.01,22.8,76.23,0.42,4.63
12626,201309,578.24,19.01,11.09,39.02,0.42,4.63
12626,201503,912.12,19.01,-2.75,44.56,0.42,4.63
12626,201603,610.83,19.01,1.72,41.39,0.42,4.63
12632,201103,405.68,20.06,21.72,54.26,0.74,20.28
12632,201203,562.68,20.06,27.31,73.81,0.74,20.28
12632,201303,679.8,20.13,30.18,80.78,0.74,20.28
12632,201403,1001.68,20.28,81.01,166.66,0.74,20.28
12632,201503,1214.88,20.43,95.23,212.75,0.74,20.28
12632,201603,1328.5,21.67,120.96,275.72,0.74,20.28
12637,201103,148.28,59.19,7.07,12.19,0.31,7.82
12637,201203,161.42,59.19,4.29,9.45,0.31,7.82
12637,201303,237.38,59.19,5.21,11.18,0.31,7.82
12637,201403,337.08,59.19,7.91,15.2,0.31,7.82
12637,201503,279.29,59.19,11.3,21.4,0.31,7.82
12637,201603,213.59,59.19,9.18,18.2,0.31,7.82
12639,201103,16.84,10.42,5.93,7.72,0.0,68.96
12639,201203,42.16,10.42,10.01,12.82,0.0,68.96
12639,201303,32.38,10.42,15.25,19.17,0.0,68.96
12639,201403,13.69,10.42,6.68,8.57,0.0,68.96
12639,201503,19.37,10.42,10.32,13.21,0.0,68.96
12639,201603,11.75,10.42,6.34,8.11,0.0,68.96
12648,201103,362.55,48.23,16.9,41.58,6.17,-5.02
12648,201203,436.63,48.23,19.41,68.17,6.17,-5.02
12648,201303,664.26,48.23,40.62,134.33,6.17,-5.02
12648,201403,911.11,68.13,58.9,177.4,6.17,-5.02
12648,201506,787.07,68.13,-320.04,-224.75,6.17,-5.02
12653,201103,36.38,2805.13,274.55,297.13,0.28,539.76
12653,201203,66.12,2805.13,310.86,374.21,0.28,539.76
12653,201303,12.01,2805.13,513.93,538.58,0.28,539.76
12653,201403,91.69,2796.63,56.48,192.05,0.28,539.76
12653,201503,136.2,2805.13,25.1,237.95,0.28,539.76
12653,201603,85.38,2805.13,402.74,583.28,0.28,539.76
12669,201103,3.88,20.63,7.43,8.5,0.0,24.8
12669,201203,13.04,20.28,34.76,39.53,0.0,24.8
12669,201303,12.94,19.03,6.27,11.19,0.0,24.8
12669,201403,14.43,19.03,6.42,10.77,0.0,24.8
12669,201503,43.42,19.03,12.52,14.77,0.0,24.8
12669,201603,144.19,21.73,36.54,40.31,0.0,24.8
12683,201103,165.97,16.31,4.03,12.61,0.44,12.28
12683,201203,174.92,16.31,4.97,16.68,0.44,12.28
12683,201303,191.7,16.31,9.81,20.56,0.44,12.28
12683,201403,208.49,16.31,11.43,20.13,0.44,12.28
12683,201503,223.26,16.31,14.77,28.44,0.44,12.28
12683,201603,310.81,16.31,21.75,38.81,0.44,12.28
12715,201103,262.64,10.74,5.82,36.78,0.69,0.0
12715,201203,320.03,10.74,6.71,25.15,0.69,0.0
12715,201303,468.88,10.74,-202.41,8.91,0.69,0.0
12715,201403,377.58,216.57,-171.54,13.99,0.69,0.0
12715,201503,70.82,216.57,-180.07,-6.01,0.69,0.0
12715,201603,0.0,216.57,-307.57,-153.4,0.69,0.0
12727,201103,486.33,34.87,84.26,133.44,0.09,36.07
12727,201203,571.51,34.89,40.27,60.64,0.09,36.07
12727,201303,1852.63,34.91,74.27,109.0,0.09,36.07
12727,201403,158.26,34.98,81.76,126.73,0.09,36.07
12727,201503,189.55,35.03,85.18,144.16,0.09,36.07
12727,201603,186.39,35.03,41.2,67.28,0.09,36.07
12828,201103,11.08,14.39,0.51,3.66,0.0,2.6
12828,201203,12.46,14.39,-3.26,-2.77,0.0,2.6
12828,201303,17.86,25.44,-1.35,0.66,0.0,2.6
12828,201403,24.2,28.59,0.51,2.06,0.0,2.6
12828,201503,23.09,28.59,-1.9,0.6,0.0,2.6
12902,201103,435.56,7.26,25.8,85.34,27.14,-7.98
12902,201203,527.5,9.76,23.51,101.7,27.14,-7.98
12902,201303,303.56,9.76,-54.7,16.39,27.14,-7.98
12902,201403,300.8,9.76,-21.99,35.71,27.14,-7.98
12902,201503,277.61,9.76,-17.92,25.24,27.14,-7.98
12902,201603,119.79,9.76,-30.1,-9.56,27.14,-7.98
12952,201103,207.94,7.82,10.05,25.1,0.38,8.41
12952,201203,236.62,7.82,7.46,27.14,0.38,8.41
12952,201303,204.3,7.82,4.77,19.43,0.38,8.41
12952,201403,194.36,7.82,3.38,18.09,0.38,8.41
12952,201503,222.53,7.82,4.2,15.37,0.38,8.41
12952,201603,237.86,7.82,7.68,20.01,0.38,8.41
12966,201103,1142.62,17.19,-88.08,-20.91,1.77,5.83
12966,201203,1002.06,17.19,-132.76,-60.91,1.77,5.83
12966,201303,969.57,17.19,-111.88,-43.37,1.77,5.83
12966,201403,1111.86,17.19,-7.21,58.0,1.77,5.83
12966,201503,1070.12,17.3,34.36,111.11,1.77,5.83
12966,201603,1122.7,17.39,60.67,111.0,1.77,5.83
12977,201103,435.47,91.67,30.72,71.22,0.26,10.35
12977,201203,521.7,91.67,27.0,67.7,0.26,10.35
12977,201303,606.72,91.67,28.76,79.99,0.26,10.35
12977,201403,677.58,91.67,35.44,91.85,0.26,10.35
12977,201503,714.46,91.67,32.49,85.84,0.26,10.35
12977,201603,757.53,91.67,28.23,78.37,0.26,10.35
12986,201103,90.46,8.87,-2.97,30.8,2.8,25.54
12986,201203,101.19,8.87,-10.35,35.32,2.8,25.54
12986,201303,97.48,8.87,-7.48,42.15,2.8,25.54
12986,201403,103.34,8.87,-18.1,29.53,2.8,25.54
12986,201503,106.66,12.75,-19.79,26.35,2.8,25.54
12986,201603,115.44,12.75,5.04,29.48,2.8,25.54
13023,201103,1355.73,7.18,18.75,96.08,2.84,8.97
13023,201203,1603.54,10.77,26.6,112.46,2.84,8.97
13023,201303,2165.02,10.77,44.67,151.54,2.84,8.97
13023,201403,2493.54,10.77,81.69,187.1,2.84,8.97
13023,201503,2933.08,10.87,39.16,204.75,2.84,8.97
13023,201603,3444.6,10.87,60.5,309.32,2.84,8.97
13035,201103,129.31,10.0,44.91,70.83,0.0,49.98
13035,201203,139.36,10.0,50.9,77.63,0.0,49.98
13035,201303,148.59,10.0,60.38,74.98,0.0,49.98
13035,201403,162.9,10.0,58.73,84.37,0.0,49.98
13035,201503,181.25,10.0,50.42,79.82,0.0,49.98
13035,201603,195.37,10.0,61.47,97.65,0.0,49.98
13051,201103,20533.75,29.53,247.99,437.45,1.35,2.12
13051,201203,25653.85,29.53,412.43,803.3,1.35,2.12
13051,201303,31225.96,29.53,452.6,791.18,1.35,2.12
13051,201403,23537.49,29.53,226.99,618.42,1.35,2.12
13051,201503,37919.26,29.53,263.94,753.44,1.35,2.12
13051,201603,38618.69,29.53,475.29,819.91,1.35,2.12
13067,201103,234.99,12.49,22.31,31.91,0.05,31.86
13067,201203,269.73,12.53,41.2,61.08,0.05,31.86
13067,201303,352.25,12.61,34.42,57.02,0.05,31.86
13067,201403,374.44,12.7,56.18,82.55,0.05,31.86
13067,201503,381.5,12.9,74.4,100.2,0.05,31.86
13067,201603,423.1,13.0,97.7,134.8,0.05,31.86
13090,201103,170.87,9.52,90.96,136.31,0.0,68.23
13090,201203,178.08,28.55,107.54,151.39,0.0,68.23
13090,201303,198.77,28.55,113.33,162.51,0.0,68.23
13090,201403,229.46,29.0,128.67,182.29,0.0,68.23
13090,201503,257.21,29.0,140.33,205.63,0.0,68.23
13090,201603,264.84,29.4,117.69,180.71,0.0,68.23
13105,201103,2360.51,41.95,967.98,1068.25,0.0,44.48
13105,201203,2605.85,41.99,1089.23,1606.2,0.0,44.48
13105,201303,2937.7,42.03,1029.26,1563.52,0.0,44.48
13105,201403,3159.47,42.07,1148.36,1795.15,0.0,44.48
13105,201503,3341.1,42.31,1058.02,1677.07,0.0,44.48
13105,201603,3486.81,42.43,928.85,1550.87,0.0,44.48
13166,201103,3146.05,90.0,140.34,214.0,0.0,8.18
13166,201203,3447.69,120.0,190.17,293.11,0.0,8.18
13166,201303,3232.29,120.0,207.5,304.27,0.0,8.18
13166,201403,4039.74,120.0,247.14,358.39,0.0,8.18
13166,201503,4402.11,120.0,277.3,434.69,0.0,8.18
13166,201603,5827.1,120.0,308.8,476.53,0.0,8.18
13191,201103,0.43,11.52,-7.16,-0.17,0.0,0.0
13191,201203,0.0,11.52,-6.16,-0.05,0.0,0.0
13212,201103,1385.0,328.07,203.55,400.27,0.74,24.99
13212,201203,745.47,328.07,129.07,290.65,0.74,24.99
13212,201303,1512.37,350.0,276.07,511.28,0.74,24.99
13212,201403,2005.19,350.0,340.02,649.81,0.74,24.99
13212,201503,2449.62,375.0,414.23,821.01,0.74,24.99
13212,201603,2655.98,375.0,361.81,663.71,0.74,24.99
13214,201109,71.95,36.88,1.21,1.54,0.15,1.58
13214,201209,95.13,48.1,3.83,4.78,0.15,1.58
13214,201309,122.84,48.1,3.57,3.34,0.15,1.58
13214,201403,61.17,48.1,0.01,0.15,0.15,1.58
13214,201503,129.82,84.34,-0.76,0.13,0.15,1.58
13214,201603,133.91,96.42,1.0,2.12,0.15,1.58
13240,201103,406.57,4.23,5.67,19.14,0.67,16.35
13240,201203,541.46,97.38,11.81,35.14,0.67,16.35
13240,201303,649.82,97.38,27.59,72.39,0.67,16.35
13240,201403,694.53,97.38,29.24,94.16,0.67,16.35
13240,201503,627.36,97.38,24.18,96.25,0.67,16.35
13240,201603,585.58,97.38,31.9,95.73,0.67,16.35
13267,201103,330.03,36.33,4.63,47.98,2.0,16.63
13267,201203,290.61,25.43,3.11,43.96,2.0,16.63
13267,201303,364.07,25.43,23.94,65.36,2.0,16.63
13267,201403,391.94,25.43,28.19,75.83,2.0,16.63
13267,201503,365.23,25.43,20.72,61.01,2.0,16.63
13267,201603,336.75,25.43,16.52,56.15,2.0,16.63
13320,201103,146.39,11.78,7.09,30.74,1.05,17.82
13320,201203,163.94,11.78,7.6,36.06,1.05,17.82
13320,201303,143.17,11.78,1.06,31.95,1.05,17.82
13320,201403,111.8,11.78,0.46,29.08,1.05,17.82
13320,201503,118.14,11.78,0.75,29.4,1.05,17.82
13320,201603,121.08,14.71,2.14,26.29,1.05,17.82
13362,201103,135.48,6.2,1.28,18.83,0.82,26.1
13362,201203,139.86,6.2,1.01,20.16,0.82,26.1
13362,201303,156.02,6.2,3.65,24.78,0.82,26.1
13362,201403,169.22,6.2,4.88,28.01,0.82,26.1
13362,201503,190.63,6.2,16.25,49.51,0.82,26.1
13362,201603,192.92,6.2,17.25,50.91,0.82,26.1
13369,201103,840.3,89.34,225.51,388.62,0.01,24.31
13369,201203,1309.03,89.34,307.74,518.1,0.01,24.31
13369,201303,1514.38,89.34,298.51,514.54,0.01,24.31
13369,201403,1885.15,89.34,297.25,522.71,0.01,24.31
13369,201503,2094.92,89.34,301.0,530.41,0.01,24.31
13369,201603,2078.93,89.34,308.69,555.66,0.01,24.31
13410,201109,117.89,8.6,2.52,11.72,0.95,10.92
13410,201209,133.53,8.6,2.13,11.57,0.95,10.92
13410,201309,63.7,8.6,1.67,11.06,0.95,10.92
13410,201412,66.08,8.6,1.29,15.12,0.95,10.92
13410,201603,71.8,8.6,-5.22,7.84,0.95,10.92
13415,201103,32.31,9.42,-0.48,-0.23,0.0,-13.33
13415,201203,34.73,9.42,-3.04,-2.82,0.0,-13.33
13415,201303,50.69,9.42,0.01,0.19,0.0,-13.33
13415,201403,51.11,9.42,-5.3,-5.09,0.0,-13.33
13415,201503,44.04,9.42,-6.6,-6.3,0.0,-13.33
13425,201103,48.38,10.0,0.37,4.05,1.0,-90.77
13425,201203,43.97,10.5,0.41,5.5,1.0,-90.77
13425,201303,31.73,10.5,-2.41,1.71,1.0,-90.77
13425,201403,24.14,10.5,-0.59,4.53,1.0,-90.77
13425,201503,16.35,10.5,-5.9,-2.07,1.0,-90.77
13425,201603,10.94,10.5,-11.14,-9.93,1.0,-90.77
13504,201103,457.15,11.8,46.45,91.23,0.08,38.17
13504,201203,599.18,11.8,66.49,124.44,0.08,38.17
13504,201303,839.2,11.8,101.12,214.69,0.08,38.17
13504,201403,1109.92,17.67,220.86,363.25,0.08,38.17
13504,201503,1356.2,17.68,306.37,499.31,0.08,38.17
13504,201603,1551.76,17.69,414.48,598.2,0.08,38.17
13561,201103,188.19,6.76,10.83,23.2,0.1,5.89
13561,201203,201.13,6.76,9.5,22.27,0.1,5.89
13561,201303,201.28,6.76,7.01,17.63,0.1,5.89
13561,201403,196.3,6.76,5.24,15.58,0.1,5.89
13561,201503,195.68,6.76,4.12,15.69,0.1,5.89
13561,201603,194.73,6.76,2.89,11.52,0.1,5.89
13649,201103,148.33,11.06,-1.95,-2.64,0.0,1.35
13649,201203,60.87,11.06,0.77,0.35,0.0,1.35
13649,201303,33.85,11.06,0.15,0.39,0.0,1.35
13649,201403,4.11,11.06,0.1,0.18,0.0,1.35
13649,201503,7.33,11.06,0.02,0.22,0.0,1.35
13649,201603,2.23,11.06,0.01,0.03,0.0,1.35
13660,201103,647.67,55.64,117.88,169.07,0.0,28.61
13660,201203,863.8,55.71,158.6,264.56,0.0,28.61
13660,201303,1051.56,55.8,184.34,317.81,0.0,28.61
13660,201403,1224.49,55.98,254.91,396.73,0.0,28.61
13660,201503,1294.01,56.18,271.16,405.37,0.0,28.61
13660,201603,1245.56,56.24,233.45,356.33,0.0,28.61
13673,201103,23.16,18.78,0.97,4.23,0.23,0.88
13673,201203,24.29,18.78,1.64,4.99,0.23,0.88
13673,201303,28.76,18.78,2.06,5.65,0.23,0.88
13673,201403,26.18,18.78,1.08,6.84,0.23,0.88
13673,201503,29.07,18.78,-3.8,4.66,0.23,0.88
13673,201603,23.74,18.78,-0.87,0.2,0.23,0.88
13683,201103,712.33,32.12,26.3,79.15,0.0,-0.73
13683,201203,937.5,32.6,-55.45,52.32,0.0,-0.73
13683,201303,850.42,32.6,-231.34,-39.64,0.0,-0.73
13683,201403,813.25,54.7,-211.23,-25.55,0.0,-0.73
13683,201503,874.08,54.7,-127.22,-22.77,0.0,-0.73
13683,201603,822.74,54.7,-62.77,-6.27,0.0,-0.73
13706,201103,0.0,21.45,-0.04,-0.04,6.56,0.0
13706,201203,0.0,21.45,-0.05,-0.05,6.56,0.0
13786,201103,290.08,10.49,26.03,44.63,0.45,8.01
13786,201203,377.33,10.49,34.17,55.16,0.45,8.01
13786,201303,426.3,10.49,32.53,62.26,0.45,8.01
13786,201403,407.24,10.49,6.91,29.04,0.45,8.01
13786,201503,419.89,10.49,8.45,31.63,0.45,8.01
13786,201603,463.11,10.49,11.55,39.17,0.45,8.01
13819,201103,931.98,13.11,29.26,91.68,0.0,116.16
13819,201203,1084.14,13.11,7.31,63.87,0.0,116.16
13819,201303,1183.67,13.11,27.51,93.03,0.0,116.16
13819,201403,570.73,13.11,23.01,57.25,0.0,116.16
13819,201503,0.64,13.11,7.37,10.05,0.0,116.16
13819,201603,25.81,13.11,23.15,29.99,0.0,116.16
13863,201103,1139.97,168.0,588.06,912.67,0.0,50.85
13863,201203,899.58,168.0,410.77,636.55,0.0,50.85
13863,201303,967.12,168.0,431.72,669.81,0.0,50.85
13863,201403,1021.28,168.0,509.56,804.5,0.0,50.85
13863,201503,823.25,168.0,428.01,695.65,0.0,50.85
13863,201603,628.74,168.0,172.98,322.72,0.0,50.85
13868,201103,1421.1,63.6,375.07,689.97,0.0,38.18
13868,201203,1630.7,63.6,486.83,833.48,0.0,38.18
13868,201303,1674.69,63.6,600.84,1021.07,0.0,38.18
13868,201403,1289.66,63.6,439.13,754.29,0.0,38.18
13868,201503,1418.88,63.6,500.33,774.82,0.0,38.18
13868,201603,1189.4,63.6,239.97,468.07,0.0,38.18
13872,201103,4357.55,355.47,-185.66,554.72,22.25,22.31
13872,201203,6853.52,355.47,-505.38,567.93,22.25,22.31
13872,201303,1753.67,355.47,-2989.8,-1542.02,22.25,22.31
13872,201403,3064.72,497.63,-924.47,470.39,22.25,22.31
13872,201503,2270.3,741.54,-6032.34,-4655.14,22.25,22.31
13872,201603,5939.36,1004.1,46.75,899.25,22.25,22.31
13967,201103,10.71,35.0,-415.38,-319.59,0.0,-1237.82
13973,201103,169.67,11.01,21.69,37.64,0.37,23.7
13973,201203,208.92,11.01,19.26,46.66,0.37,23.7
13973,201303,252.24,11.01,24.03,52.74,0.37,23.7
13973,201403,312.33,22.03,43.03,85.07,0.37,23.7
13973,201503,373.69,22.06,61.02,112.39,0.37,23.7
13973,201603,394.47,22.06,47.31,94.83,0.37,23.7
14001,201103,181.61,17.67,1.54,10.82,1.09,2.98
14001,201203,216.61,17.67,1.4,13.03,1.09,2.98
14001,201303,235.24,17.67,-8.01,10.79,1.09,2.98
14001,201403,247.42,18.02,0.4,13.75,1.09,2.98
14001,201503,270.06,18.02,2.29,17.06,1.09,2.98
14001,201603,593.5,18.55,4.31,19.76,1.09,2.98
14138,201103,567.02,25.94,9.57,72.68,0.0,-30.93
14138,201203,844.79,32.21,15.85,92.22,0.0,-30.93
14138,201303,893.58,32.23,16.05,91.35,0.0,-30.93
14138,201403,830.42,34.06,1.15,77.06,0.0,-30.93
14138,201503,429.82,34.06,-208.34,-114.52,0.0,-30.93
